node,edge
ZNF568,ETV6
ZNF568,FOS
ZNF568,FOSL1
ZNF568,FOSL2
ZNF568,FOXB1
ZNF568,FOXD4L2
ZNF568,FOXD4L5
ZNF568,FOXH1
ZNF568,FOXK1
ZNF568,FOXR1
ZNF568,GLI1
ZNF568,GLIS3
ZNF568,GSC2
ZNF568,HES7
ZNF568,HEY1
ZNF568,HEY2
ZNF568,ID1
ZNF568,IRF2
ZNF568,IRX2
ZNF568,IRX5
ZNF568,ISX
ZNF568,JUNB
ZNF568,JUND
ZNF568,KLF12
ZNF568,KLF13
ZNF568,KLF16
ZNF568,KLF4
ZNF568,KLF5
ZNF568,MEF2D
ZNF568,MEIS1
ZNF568,MEOX2
ZNF568,MXI1
ZNF568,MYC
ZNF568,NFATC1
ZNF568,NFIA
ZNF568,NFIB
ZNF568,NFIX
ZNF568,NKX2-2
ZNF568,NR1D1
ZNF568,NR2F1
ZNF568,NR2F2
ZNF568,NR4A2
ZNF568,OLIG1
ZNF568,OLIG2
ZNF568,OSR1
ZNF568,PAX3
ZNF568,PBX1
ZNF568,PKNOX2
ZNF568,POU3F2
ZNF568,POU3F3
ZNF568,RARA
ZNF568,RELA
ZNF568,RFX2
ZNF568,RREB1
ZNF568,RUNX1
ZNF568,SALL1
ZNF568,SATB1
ZNF568,SOX1
ZNF568,SOX10
ZNF568,SOX11
ZNF568,SOX2
ZNF568,SOX21
ZNF568,SOX4
ZNF568,SOX6
ZNF568,SOX8
ZNF568,SOX9
ZNF568,SP1
ZNF568,SPIB
ZNF568,SREBF1
ZNF568,SRF
ZNF568,TBX21
ZNF568,TCF4
ZNF568,TCF7L2
ZNF568,TFAP4
ZNF568,THRB
ZNF568,YY1
ZNF568,ZBTB20
ZNF568,ZFP3
ZNF568,ZFP41
ZNF568,ZIC1
ZNF568,ZIC4
ZNF568,ZKSCAN1
ZNF568,ZNF184
ZNF568,ZNF195
ZNF568,ZNF213
ZNF568,ZNF232
ZNF568,ZNF251
ZNF568,ZNF26
ZNF568,ZNF266
ZNF568,ZNF276
ZNF568,ZNF334
ZNF568,ZNF366
ZNF568,ZNF383
ZNF568,ZNF397
ZNF568,ZNF445
ZNF568,ZNF497
ZNF568,ZNF516
ZNF568,ZNF521
ZNF568,ZNF526
ZNF568,ZNF552
ZNF568,ZNF574
ZNF568,ZNF587
ZNF568,ZNF648
ZNF568,ZNF662
ZNF568,ZNF689
ZNF568,ZNF696
ZNF568,ZNF709
ZNF568,ZNF771
ZNF568,ZNF785
ZNF568,ZNF8
ZNF568,ZSCAN16
ZNF57,ASCL2
ZNF57,BACH2
ZNF57,BARHL2
ZNF57,BBX
ZNF57,BCL6
ZNF57,BHLHE41
ZNF57,CAMTA1
ZNF57,CREB3
ZNF57,CREB5
ZNF57,E2F2
ZNF57,EGR1
ZNF57,EGR3
ZNF57,EHF
ZNF57,ELF2
ZNF57,ERF
ZNF57,FIZ1
ZNF57,FOS
ZNF57,FOSL1
ZNF57,FOXD4L5
ZNF57,FOXH1
ZNF57,FOXJ1
ZNF57,FOXK1
ZNF57,FOXR1
ZNF57,GLIS2
ZNF57,GLIS3
ZNF57,GSC2
ZNF57,HES7
ZNF57,HEY1
ZNF57,ID1
ZNF57,IRX2
ZNF57,JUN
ZNF57,JUNB
ZNF57,JUND
ZNF57,KLF12
ZNF57,KLF13
ZNF57,KLF16
ZNF57,KLF5
ZNF57,MEF2D
ZNF57,MYC
ZNF57,MYCN
ZNF57,NFIA
ZNF57,NFIC
ZNF57,NFIX
ZNF57,NFKB2
ZNF57,NKX2-2
ZNF57,NR2F1
ZNF57,NR2F2
ZNF57,OLIG1
ZNF57,OLIG2
ZNF57,PAX3
ZNF57,PBX1
ZNF57,PKNOX2
ZNF57,POU2F2
ZNF57,POU3F2
ZNF57,POU3F3
ZNF57,RARA
ZNF57,RFX2
ZNF57,RUNX1
ZNF57,RUNX3
ZNF57,SALL1
ZNF57,SATB1
ZNF57,SCRT2
ZNF57,SOX1
ZNF57,SOX10
ZNF57,SOX11
ZNF57,SOX12
ZNF57,SOX2
ZNF57,SOX4
ZNF57,SOX6
ZNF57,SOX8
ZNF57,SOX9
ZNF57,SP1
ZNF57,SPIB
ZNF57,SREBF1
ZNF57,SREBF2
ZNF57,SRF
ZNF57,TBX21
ZNF57,TCF4
ZNF57,TCF7L2
ZNF57,TEF
ZNF57,TFAP2A
ZNF57,TFAP4
ZNF57,YY1
ZNF57,ZBTB20
ZNF57,ZBTB38
ZNF57,ZBTB7A
ZNF57,ZFP41
ZNF57,ZFPM1
ZNF57,ZIC1
ZNF57,ZIC4
ZNF57,ZIK1
ZNF57,ZNF132
ZNF57,ZNF195
ZNF57,ZNF213
ZNF57,ZNF236
ZNF57,ZNF251
ZNF57,ZNF334
ZNF57,ZNF366
ZNF57,ZNF497
ZNF57,ZNF516
ZNF57,ZNF521
ZNF57,ZNF524
ZNF57,ZNF526
ZNF57,ZNF530
ZNF57,ZNF541
ZNF57,ZNF549
ZNF57,ZNF574
ZNF57,ZNF580
ZNF57,ZNF581
ZNF57,ZNF584
ZNF57,ZNF629
ZNF57,ZNF648
ZNF57,ZNF669
ZNF57,ZNF670
ZNF57,ZNF672
ZNF57,ZNF678
ZNF57,ZNF689
ZNF57,ZNF692
ZNF57,ZNF696
ZNF57,ZNF709
ZNF57,ZNF771
ZNF57,ZNF785
ZNF57,ZNF8
ZNF573,AHR
ZNF573,ASCL2
ZNF573,ATF6
ZNF573,BCL6
ZNF573,BHLHE40
ZNF573,CREB3L1
ZNF573,CREB3L2
ZNF573,CREB5
ZNF573,E2F2
ZNF573,E2F3
ZNF573,EGR3
ZNF573,EHF
ZNF573,ETS1
ZNF573,ETV1
ZNF573,ETV6
ZNF573,FIZ1
ZNF573,FOS
ZNF573,FOSL1
ZNF573,FOXB1
ZNF573,FOXH1
ZNF573,FOXJ2
ZNF573,FOXK1
ZNF573,FOXN2
ZNF573,GLIS3
ZNF573,GZF1
ZNF573,HEY1
ZNF573,ID1
ZNF573,IRX2
ZNF573,IRX5
ZNF573,JUNB
ZNF573,JUND
ZNF573,KLF12
ZNF573,KLF13
ZNF573,KLF16
ZNF573,KLF4
ZNF573,KLF5
ZNF573,KLF7
ZNF573,MEF2D
ZNF573,MXI1
ZNF573,MYBL2
ZNF573,MYC
ZNF573,NFATC1
ZNF573,NFIA
ZNF573,NFIB
ZNF573,NFIX
ZNF573,NKX2-2
ZNF573,NR1D1
ZNF573,NR2F1
ZNF573,NR2F2
ZNF573,OLIG1
ZNF573,OLIG2
ZNF573,PAX3
ZNF573,PBX1
ZNF573,PKNOX2
ZNF573,POU3F2
ZNF573,POU3F3
ZNF573,RARA
ZNF573,RELA
ZNF573,RFX2
ZNF573,RORA
ZNF573,RREB1
ZNF573,RUNX1
ZNF573,RXRB
ZNF573,SALL1
ZNF573,SALL2
ZNF573,SATB1
ZNF573,SOX1
ZNF573,SOX10
ZNF573,SOX11
ZNF573,SOX2
ZNF573,SOX4
ZNF573,SOX6
ZNF573,SOX9
ZNF573,SPIB
ZNF573,SREBF1
ZNF573,SRF
ZNF573,TBX21
ZNF573,TCF12
ZNF573,TCF4
ZNF573,TCF7L2
ZNF573,TEF
ZNF573,TFAP4
ZNF573,THRB
ZNF573,ZBED1
ZNF573,ZBTB38
ZNF573,ZFP41
ZNF573,ZIC1
ZNF573,ZIC4
ZNF573,ZNF114
ZNF573,ZNF135
ZNF573,ZNF184
ZNF573,ZNF213
ZNF573,ZNF266
ZNF573,ZNF287
ZNF573,ZNF334
ZNF573,ZNF343
ZNF573,ZNF366
ZNF573,ZNF383
ZNF573,ZNF397
ZNF573,ZNF516
ZNF573,ZNF524
ZNF573,ZNF526
ZNF573,ZNF541
ZNF573,ZNF574
ZNF573,ZNF579
ZNF573,ZNF580
ZNF573,ZNF581
ZNF573,ZNF585A
ZNF573,ZNF606
ZNF573,ZNF629
ZNF573,ZNF648
ZNF573,ZNF662
ZNF573,ZNF672
ZNF573,ZNF689
ZNF573,ZNF692
ZNF573,ZNF696
ZNF573,ZNF771
ZNF573,ZNF785
ZNF573,ZSCAN1
ZNF574,AEBP2
ZNF574,ATF3
ZNF574,ATF6
ZNF574,BACH2
ZNF574,BATF3
ZNF574,BBX
ZNF574,BCL6
ZNF574,BHLHE40
ZNF574,BHLHE41
ZNF574,CREB3
ZNF574,CREB3L2
ZNF574,CREB5
ZNF574,E2F2
ZNF574,E2F3
ZNF574,EGR3
ZNF574,ELF2
ZNF574,ERF
ZNF574,ETV1
ZNF574,ETV5
ZNF574,ETV6
ZNF574,FOS
ZNF574,FOSL1
ZNF574,FOSL2
ZNF574,FOXB1
ZNF574,FOXH1
ZNF574,FOXK1
ZNF574,GBX2
ZNF574,GLIS2
ZNF574,GLIS3
ZNF574,HES7
ZNF574,HEY1
ZNF574,HEY2
ZNF574,HNF4G
ZNF574,ID1
ZNF574,IRF2
ZNF574,IRX2
ZNF574,IRX5
ZNF574,JUNB
ZNF574,JUND
ZNF574,KLF12
ZNF574,KLF13
ZNF574,KLF16
ZNF574,KLF4
ZNF574,KLF5
ZNF574,MEF2D
ZNF574,MEIS1
ZNF574,MXI1
ZNF574,MYC
ZNF574,NEUROD2
ZNF574,NFATC1
ZNF574,NFIA
ZNF574,NFIB
ZNF574,NFIC
ZNF574,NFIX
ZNF574,NKX2-2
ZNF574,NR2F1
ZNF574,NR2F2
ZNF574,NR2F6
ZNF574,NR4A2
ZNF574,OLIG1
ZNF574,OLIG2
ZNF574,PAX3
ZNF574,PBX1
ZNF574,PKNOX2
ZNF574,POU3F2
ZNF574,POU3F3
ZNF574,PROX1
ZNF574,RARA
ZNF574,RFX2
ZNF574,RREB1
ZNF574,RUNX1
ZNF574,RUNX3
ZNF574,SALL1
ZNF574,SALL2
ZNF574,SATB1
ZNF574,SOX1
ZNF574,SOX10
ZNF574,SOX11
ZNF574,SOX13
ZNF574,SOX2
ZNF574,SOX21
ZNF574,SOX4
ZNF574,SOX6
ZNF574,SOX9
ZNF574,SP1
ZNF574,SREBF1
ZNF574,SRF
ZNF574,TCF4
ZNF574,TCF7L2
ZNF574,TFAP4
ZNF574,ZBTB20
ZNF574,ZBTB38
ZNF574,ZBTB7B
ZNF574,ZFP3
ZNF574,ZFPM1
ZNF574,ZIC1
ZNF574,ZIC4
ZNF574,ZNF132
ZNF574,ZNF184
ZNF574,ZNF195
ZNF574,ZNF213
ZNF574,ZNF232
ZNF574,ZNF236
ZNF574,ZNF251
ZNF574,ZNF320
ZNF574,ZNF334
ZNF574,ZNF343
ZNF574,ZNF366
ZNF574,ZNF383
ZNF574,ZNF397
ZNF574,ZNF497
ZNF574,ZNF516
ZNF574,ZNF521
ZNF574,ZNF526
ZNF574,ZNF57
ZNF574,ZNF574
ZNF574,ZNF584
ZNF574,ZNF689
ZNF574,ZNF771
ZNF574,ZNF8
ZNF574,ZSCAN16
ZNF579,ASCL2
ZNF579,ATF6
ZNF579,BBX
ZNF579,BCL6
ZNF579,CAMTA1
ZNF579,CREB3
ZNF579,E2F2
ZNF579,E2F3
ZNF579,EGR1
ZNF579,EGR3
ZNF579,EGR4
ZNF579,ELF2
ZNF579,ELF4
ZNF579,ERF
ZNF579,FIZ1
ZNF579,FOS
ZNF579,FOSL1
ZNF579,FOSL2
ZNF579,FOXD4L5
ZNF579,FOXH1
ZNF579,FOXJ2
ZNF579,FOXK1
ZNF579,FOXN2
ZNF579,FOXP1
ZNF579,FOXR1
ZNF579,GLI1
ZNF579,GLIS2
ZNF579,GLIS3
ZNF579,HES7
ZNF579,HEY1
ZNF579,HIC2
ZNF579,HMBOX1
ZNF579,ID1
ZNF579,IRX2
ZNF579,IRX5
ZNF579,JUND
ZNF579,KLF12
ZNF579,KLF13
ZNF579,KLF16
ZNF579,KLF4
ZNF579,MEF2D
ZNF579,MYC
ZNF579,NEUROD2
ZNF579,NFATC1
ZNF579,NFIA
ZNF579,NFIB
ZNF579,NFIC
ZNF579,NFIX
ZNF579,NFKB2
ZNF579,NKX2-2
ZNF579,NR1D1
ZNF579,NR2F1
ZNF579,NR2F2
ZNF579,NR2F6
ZNF579,OLIG1
ZNF579,OLIG2
ZNF579,PAX3
ZNF579,PBX1
ZNF579,PBX3
ZNF579,PKNOX2
ZNF579,POU3F2
ZNF579,POU3F3
ZNF579,PROX1
ZNF579,RARA
ZNF579,RELA
ZNF579,RUNX1
ZNF579,RUNX3
ZNF579,RXRB
ZNF579,SALL1
ZNF579,SALL2
ZNF579,SATB1
ZNF579,SOX1
ZNF579,SOX10
ZNF579,SOX11
ZNF579,SOX13
ZNF579,SOX4
ZNF579,SOX8
ZNF579,SREBF1
ZNF579,SRF
ZNF579,TCF4
ZNF579,TCF7L2
ZNF579,TFAP4
ZNF579,THRA
ZNF579,VAX1
ZNF579,YY1
ZNF579,ZBTB38
ZNF579,ZBTB7A
ZNF579,ZBTB7B
ZNF579,ZEB1
ZNF579,ZFP41
ZNF579,ZFPM1
ZNF579,ZIC1
ZNF579,ZIC4
ZNF579,ZIK1
ZNF579,ZNF132
ZNF579,ZNF136
ZNF579,ZNF195
ZNF579,ZNF213
ZNF579,ZNF254
ZNF579,ZNF320
ZNF579,ZNF329
ZNF579,ZNF334
ZNF579,ZNF366
ZNF579,ZNF397
ZNF579,ZNF497
ZNF579,ZNF516
ZNF579,ZNF521
ZNF579,ZNF524
ZNF579,ZNF526
ZNF579,ZNF530
ZNF579,ZNF541
ZNF579,ZNF549
ZNF579,ZNF552
ZNF579,ZNF559
ZNF579,ZNF574
ZNF579,ZNF579
ZNF579,ZNF580
ZNF579,ZNF581
ZNF579,ZNF584
ZNF579,ZNF587
ZNF579,ZNF624
ZNF579,ZNF625
ZNF579,ZNF629
ZNF579,ZNF678
ZNF579,ZNF689
ZNF579,ZNF696
ZNF579,ZNF699
ZNF579,ZNF771
ZNF579,ZNF92
ZNF579,ZNF99
ZNF579,ZSCAN18
ZNF580,ATF3
ZNF580,ATF6
ZNF580,BHLHE41
ZNF580,CAMTA1
ZNF580,CREB5
ZNF580,E2F2
ZNF580,E2F3
ZNF580,EGR3
ZNF580,EGR4
ZNF580,ELF2
ZNF580,EOMES
ZNF580,ERF
ZNF580,FIZ1
ZNF580,FOS
ZNF580,FOSL1
ZNF580,FOXD4L5
ZNF580,FOXH1
ZNF580,FOXK1
ZNF580,GLI1
ZNF580,GLIS2
ZNF580,GSC2
ZNF580,HNF4G
ZNF580,ID1
ZNF580,IRX2
ZNF580,JUNB
ZNF580,JUND
ZNF580,KLF12
ZNF580,KLF13
ZNF580,KLF16
ZNF580,MEIS1
ZNF580,MLX
ZNF580,MNT
ZNF580,NEUROD2
ZNF580,NFIA
ZNF580,NFIB
ZNF580,NFIC
ZNF580,NFIX
ZNF580,NFKB2
ZNF580,NKX2-2
ZNF580,NR2F2
ZNF580,NR4A2
ZNF580,OLIG1
ZNF580,OLIG2
ZNF580,PAX3
ZNF580,PBX3
ZNF580,PKNOX2
ZNF580,POU3F2
ZNF580,POU3F3
ZNF580,RARA
ZNF580,RUNX1
ZNF580,RXRB
ZNF580,SALL1
ZNF580,SATB1
ZNF580,SOX1
ZNF580,SOX10
ZNF580,SOX2
ZNF580,SOX4
ZNF580,SREBF1
ZNF580,SRF
ZNF580,TCF4
ZNF580,TCF7L2
ZNF580,TFAP4
ZNF580,VENTX
ZNF580,YY1
ZNF580,ZBTB38
ZNF580,ZBTB7A
ZNF580,ZBTB7B
ZNF580,ZFPM1
ZNF580,ZIC1
ZNF580,ZIC4
ZNF580,ZNF2
ZNF580,ZNF236
ZNF580,ZNF251
ZNF580,ZNF324
ZNF580,ZNF366
ZNF580,ZNF397
ZNF580,ZNF445
ZNF580,ZNF514
ZNF580,ZNF516
ZNF580,ZNF521
ZNF580,ZNF524
ZNF580,ZNF526
ZNF580,ZNF541
ZNF580,ZNF573
ZNF580,ZNF574
ZNF580,ZNF579
ZNF580,ZNF580
ZNF580,ZNF581
ZNF580,ZNF689
ZNF580,ZNF713
ZNF580,ZNF771
ZNF581,BARHL2
ZNF581,BCL6
ZNF581,BHLHE40
ZNF581,CAMTA1
ZNF581,CREB3L2
ZNF581,CREB5
ZNF581,E2F2
ZNF581,E2F6
ZNF581,EGR3
ZNF581,ETS1
ZNF581,ETV5
ZNF581,FOSL1
ZNF581,FOXK1
ZNF581,GLIS3
ZNF581,GSC2
ZNF581,HEY1
ZNF581,JUN
ZNF581,JUND
ZNF581,KLF13
ZNF581,KLF16
ZNF581,KLF5
ZNF581,MAFF
ZNF581,MEIS1
ZNF581,MLX
ZNF581,MXI1
ZNF581,MYC
ZNF581,NFATC1
ZNF581,NFIA
ZNF581,NFIB
ZNF581,NFIC
ZNF581,NFIX
ZNF581,NHLH1
ZNF581,NKX2-2
ZNF581,NR2F2
ZNF581,OLIG1
ZNF581,OLIG2
ZNF581,PAX3
ZNF581,PBX1
ZNF581,POU3F2
ZNF581,POU3F3
ZNF581,RARA
ZNF581,RFX2
ZNF581,RUNX3
ZNF581,SALL1
ZNF581,SALL2
ZNF581,SATB1
ZNF581,SOX1
ZNF581,SOX10
ZNF581,SOX2
ZNF581,SOX21
ZNF581,SOX4
ZNF581,SOX6
ZNF581,SOX9
ZNF581,SRF
ZNF581,TBX21
ZNF581,TCF4
ZNF581,TFAP4
ZNF581,VAX1
ZNF581,ZBTB38
ZNF581,ZFP41
ZNF581,ZIC1
ZNF581,ZIC4
ZNF581,ZNF132
ZNF581,ZNF157
ZNF581,ZNF236
ZNF581,ZNF320
ZNF581,ZNF324
ZNF581,ZNF334
ZNF581,ZNF366
ZNF581,ZNF439
ZNF581,ZNF440
ZNF581,ZNF468
ZNF581,ZNF497
ZNF581,ZNF516
ZNF581,ZNF584
ZNF581,ZNF624
ZNF581,ZNF689
ZNF581,ZNF69
ZNF581,ZNF696
ZNF581,ZNF771
ZNF581,ZNF823
ZNF581,ZSCAN16
ZNF584,EGR3
ZNF584,ESRRA
ZNF584,ETV6
ZNF584,FOS
ZNF584,JUND
ZNF584,KLF13
ZNF584,KLF16
ZNF584,KLF5
ZNF584,MYC
ZNF584,NFIA
ZNF584,NFIX
ZNF584,NR1D1
ZNF584,OLIG1
ZNF584,OLIG2
ZNF584,PBX1
ZNF584,POU3F2
ZNF584,POU3F3
ZNF584,RARA
ZNF584,RUNX1
ZNF584,SALL1
ZNF584,SOX1
ZNF584,SOX10
ZNF584,SOX21
ZNF584,SOX4
ZNF584,SOX9
ZNF584,SREBF1
ZNF584,SRF
ZNF584,ZEB1
ZNF584,ZNF541
ZNF584,ZNF672
ZNF584,ZNF692
ZNF585A,AHR
ZNF585A,BACH2
ZNF585A,BCL6
ZNF585A,BHLHE40
ZNF585A,CAMTA1
ZNF585A,CEBPB
ZNF585A,CREB3
ZNF585A,CREB3L2
ZNF585A,CREB5
ZNF585A,DEAF1
ZNF585A,E2F1
ZNF585A,E2F2
ZNF585A,E2F3
ZNF585A,E2F6
ZNF585A,EGR1
ZNF585A,EGR3
ZNF585A,EOMES
ZNF585A,ERF
ZNF585A,ESRRG
ZNF585A,ETS1
ZNF585A,ETV5
ZNF585A,ETV6
ZNF585A,ETV7
ZNF585A,FIZ1
ZNF585A,FOS
ZNF585A,FOSL2
ZNF585A,FOXB1
ZNF585A,FOXH1
ZNF585A,FOXJ2
ZNF585A,FOXK1
ZNF585A,FOXL1
ZNF585A,FOXN2
ZNF585A,FOXN4
ZNF585A,GBX2
ZNF585A,GLI1
ZNF585A,GLIS2
ZNF585A,GLIS3
ZNF585A,GZF1
ZNF585A,HES7
ZNF585A,HEY1
ZNF585A,HEY2
ZNF585A,ID1
ZNF585A,IRX2
ZNF585A,IRX5
ZNF585A,JUN
ZNF585A,JUNB
ZNF585A,JUND
ZNF585A,KLF12
ZNF585A,KLF13
ZNF585A,KLF16
ZNF585A,KLF4
ZNF585A,KLF5
ZNF585A,MAFF
ZNF585A,MEF2D
ZNF585A,MEIS1
ZNF585A,MXI1
ZNF585A,MYC
ZNF585A,NFATC1
ZNF585A,NFIA
ZNF585A,NFIB
ZNF585A,NFIC
ZNF585A,NFIX
ZNF585A,NKX2-2
ZNF585A,NR2F1
ZNF585A,NR2F2
ZNF585A,OLIG1
ZNF585A,OLIG2
ZNF585A,PAX3
ZNF585A,PBX1
ZNF585A,PBX3
ZNF585A,POU3F2
ZNF585A,POU3F3
ZNF585A,PROX1
ZNF585A,RARA
ZNF585A,RFX2
ZNF585A,RUNX1
ZNF585A,RUNX3
ZNF585A,SALL1
ZNF585A,SALL2
ZNF585A,SOX1
ZNF585A,SOX10
ZNF585A,SOX12
ZNF585A,SOX2
ZNF585A,SOX21
ZNF585A,SOX4
ZNF585A,SOX6
ZNF585A,SOX8
ZNF585A,SOX9
ZNF585A,SP1
ZNF585A,SPIB
ZNF585A,SREBF1
ZNF585A,SRF
ZNF585A,TCF12
ZNF585A,TCF4
ZNF585A,TCF7L2
ZNF585A,TEF
ZNF585A,TFAP4
ZNF585A,VSX1
ZNF585A,YY1
ZNF585A,ZBTB38
ZNF585A,ZBTB7A
ZNF585A,ZFP14
ZNF585A,ZFP41
ZNF585A,ZFP64
ZNF585A,ZIC1
ZNF585A,ZIC4
ZNF585A,ZNF213
ZNF585A,ZNF236
ZNF585A,ZNF26
ZNF585A,ZNF320
ZNF585A,ZNF324
ZNF585A,ZNF329
ZNF585A,ZNF334
ZNF585A,ZNF343
ZNF585A,ZNF366
ZNF585A,ZNF383
ZNF585A,ZNF41
ZNF585A,ZNF445
ZNF585A,ZNF497
ZNF585A,ZNF516
ZNF585A,ZNF521
ZNF585A,ZNF524
ZNF585A,ZNF526
ZNF585A,ZNF568
ZNF585A,ZNF573
ZNF585A,ZNF574
ZNF585A,ZNF579
ZNF585A,ZNF580
ZNF585A,ZNF581
ZNF585A,ZNF624
ZNF585A,ZNF629
ZNF585A,ZNF648
ZNF585A,ZNF672
ZNF585A,ZNF692
ZNF585A,ZNF696
ZNF585A,ZNF771
ZNF585A,ZNF8
ZNF585A,ZNF823
ZNF585A,ZNF91
ZNF585A,ZNF99
ZNF585A,ZSCAN16
ZNF585A,ZSCAN18
ZNF587,ATF6
ZNF587,BACH2
ZNF587,BARHL2
ZNF587,BCL6
ZNF587,BHLHE41
ZNF587,CAMTA1
ZNF587,CREB3L1
ZNF587,CREB5
ZNF587,DEAF1
ZNF587,E2F2
ZNF587,E2F6
ZNF587,EGR1
ZNF587,EGR3
ZNF587,EHF
ZNF587,ERF
ZNF587,ESRRA
ZNF587,ETS1
ZNF587,ETV5
ZNF587,ETV6
ZNF587,FIZ1
ZNF587,FOS
ZNF587,FOSL1
ZNF587,FOXB1
ZNF587,FOXC1
ZNF587,FOXD4L2
ZNF587,FOXD4L5
ZNF587,FOXK1
ZNF587,GLIS3
ZNF587,GSC2
ZNF587,HEY1
ZNF587,IRX5
ZNF587,JUNB
ZNF587,JUND
ZNF587,KLF12
ZNF587,KLF13
ZNF587,KLF4
ZNF587,KLF5
ZNF587,MEF2D
ZNF587,MEIS1
ZNF587,MEOX2
ZNF587,MXI1
ZNF587,MYC
ZNF587,NFATC1
ZNF587,NFIA
ZNF587,NFIB
ZNF587,NFIC
ZNF587,NFIX
ZNF587,NHLH1
ZNF587,NKX2-2
ZNF587,NR1D1
ZNF587,NR2F1
ZNF587,NR2F2
ZNF587,OLIG1
ZNF587,OLIG2
ZNF587,OSR1
ZNF587,PAX3
ZNF587,PBX1
ZNF587,PKNOX2
ZNF587,POU3F2
ZNF587,POU3F3
ZNF587,RFX2
ZNF587,RUNX1
ZNF587,SALL1
ZNF587,SALL2
ZNF587,SATB1
ZNF587,SOX1
ZNF587,SOX10
ZNF587,SOX12
ZNF587,SOX2
ZNF587,SOX21
ZNF587,SOX4
ZNF587,SOX6
ZNF587,SOX9
ZNF587,SP1
ZNF587,SPIB
ZNF587,SREBF1
ZNF587,SRF
ZNF587,TCF4
ZNF587,TCF7L2
ZNF587,TGIF1
ZNF587,VSX1
ZNF587,ZFP3
ZNF587,ZFP41
ZNF587,ZIC1
ZNF587,ZIC4
ZNF587,ZNF136
ZNF587,ZNF184
ZNF587,ZNF232
ZNF587,ZNF334
ZNF587,ZNF343
ZNF587,ZNF366
ZNF587,ZNF383
ZNF587,ZNF497
ZNF587,ZNF516
ZNF587,ZNF521
ZNF587,ZNF524
ZNF587,ZNF526
ZNF587,ZNF574
ZNF587,ZNF579
ZNF587,ZNF580
ZNF587,ZNF581
ZNF587,ZNF585A
ZNF587,ZNF624
ZNF587,ZNF625
ZNF587,ZNF672
ZNF587,ZNF689
ZNF587,ZNF692
ZNF587,ZNF696
ZNF587,ZNF709
ZNF587,ZNF771
ZNF587,ZNF785
ZNF587,ZNF8
ZNF605,ATF6
ZNF605,BACH2
ZNF605,BCL6
ZNF605,BHLHE40
ZNF605,BHLHE41
ZNF605,CREB3L2
ZNF605,CREB5
ZNF605,DEAF1
ZNF605,E2F1
ZNF605,E2F2
ZNF605,E2F3
ZNF605,E2F6
ZNF605,EGR1
ZNF605,EGR3
ZNF605,EHF
ZNF605,ELF2
ZNF605,ERF
ZNF605,ETS1
ZNF605,ETV1
ZNF605,ETV5
ZNF605,ETV6
ZNF605,FIZ1
ZNF605,FOS
ZNF605,FOSL1
ZNF605,FOXB1
ZNF605,FOXD4L2
ZNF605,FOXD4L5
ZNF605,FOXH1
ZNF605,FOXJ1
ZNF605,FOXJ2
ZNF605,FOXK1
ZNF605,FOXN2
ZNF605,FOXO3
ZNF605,FOXR1
ZNF605,GATA1
ZNF605,GLIS2
ZNF605,GLIS3
ZNF605,GZF1
ZNF605,HES7
ZNF605,HEY1
ZNF605,HEY2
ZNF605,HKR1
ZNF605,HSF1
ZNF605,ID1
ZNF605,IRF2
ZNF605,IRX2
ZNF605,ISX
ZNF605,JUNB
ZNF605,JUND
ZNF605,KLF12
ZNF605,KLF13
ZNF605,KLF15
ZNF605,KLF16
ZNF605,KLF4
ZNF605,KLF5
ZNF605,MEF2D
ZNF605,MEIS1
ZNF605,MXI1
ZNF605,MYBL2
ZNF605,MYC
ZNF605,NEUROD2
ZNF605,NFATC1
ZNF605,NFIA
ZNF605,NFIB
ZNF605,NFIC
ZNF605,NFIX
ZNF605,NFKB2
ZNF605,NHLH1
ZNF605,NKX2-2
ZNF605,NR1D1
ZNF605,NR2F1
ZNF605,NR2F2
ZNF605,OLIG1
ZNF605,OLIG2
ZNF605,OSR1
ZNF605,PAX3
ZNF605,PAX6
ZNF605,PBX1
ZNF605,PKNOX2
ZNF605,POU3F2
ZNF605,POU3F3
ZNF605,PROX1
ZNF605,PRRX1
ZNF605,RARA
ZNF605,RFX2
ZNF605,RFX4
ZNF605,RORA
ZNF605,RUNX1
ZNF605,RUNX3
ZNF605,SALL1
ZNF605,SALL2
ZNF605,SATB1
ZNF605,SOX1
ZNF605,SOX10
ZNF605,SOX12
ZNF605,SOX13
ZNF605,SOX2
ZNF605,SOX21
ZNF605,SOX4
ZNF605,SOX6
ZNF605,SOX8
ZNF605,SOX9
ZNF605,SRF
ZNF605,TBX21
ZNF605,TCF12
ZNF605,TCF4
ZNF605,TCF7L2
ZNF605,TEF
ZNF605,TFAP2A
ZNF605,TFAP4
ZNF605,TGIF1
ZNF605,THRB
ZNF605,VSX1
ZNF605,YY1
ZNF605,ZBTB20
ZNF605,ZBTB38
ZNF605,ZBTB7A
ZNF605,ZFP14
ZNF605,ZFP41
ZNF605,ZIC1
ZNF605,ZIC4
ZNF605,ZIK1
ZNF605,ZNF184
ZNF605,ZNF213
ZNF605,ZNF236
ZNF605,ZNF266
ZNF605,ZNF334
ZNF605,ZNF343
ZNF605,ZNF35
ZNF605,ZNF366
ZNF605,ZNF397
ZNF605,ZNF41
ZNF605,ZNF439
ZNF605,ZNF440
ZNF605,ZNF497
ZNF605,ZNF501
