"['BHLHE40', 'TEAD1', 'DBP', 'STAT4', 'SMAD3', 'NFIB', 'NR1D1', 'RXRA']",36.625
"['SOX12', 'E2F2', 'DBP', 'TCF7L2', 'RARB', 'EHF', 'ZBTB7B']",35.714285714285715
"['BHLHE40', 'TEAD1', 'DBP', 'STAT4', 'SMAD3', 'ZBTB7B', 'ID1']",35.57142857142857
"['SOX12', 'STAT3', 'ZBTB38', 'ETS2', 'PBX1', 'TCF7L2', 'EHF', 'SMAD3']",35.375
"['SOX12', 'STAT3', 'MNT', 'NR1D1', 'RXRA', 'ZNF143']",35.166666666666664
"['SOX12', 'STAT3', 'MNT', 'NR1D1', 'RXRA', 'TEAD1', 'ZBTB7B']",35.142857142857146
"['BHLHE40', 'TEAD1', 'DBP', 'STAT4', 'SMAD3', 'NFIB', 'ID1', 'TGIF1']",35.125
"['SREBF1', 'DBP', 'SMAD3', 'ETS1', 'E2F2']",35.0
"['SOX12', 'STAT3', 'MNT', 'NR1D1', 'RXRA', 'TEAD1', 'NFIB']",34.857142857142854
"['SOX12', 'ZNF507', 'ID1', 'RFX3', 'SMAD3']",32.8
"['ARNTL', 'STAT4', 'RXRA']",32.0
"['ARNTL', 'STAT4', 'ID1']",28.666666666666668
"['SOX12', 'ZNF507', 'ID1', 'RARB']",27.5
