node,edge
ZNF273,MEF2C
ZNF273,MEF2D
ZNF273,MEIS1
ZNF273,MEIS2
ZNF273,MNT
ZNF273,MSX1
ZNF273,MYC
ZNF273,MYCN
ZNF273,MZF1
ZNF273,NFIA
ZNF273,NFIB
ZNF273,NFIL3
ZNF273,NFIX
ZNF273,NFKB2
ZNF273,NFYA
ZNF273,NR1D1
ZNF273,NR2F1
ZNF273,NR2F2
ZNF273,NR3C2
ZNF273,NR5A2
ZNF273,OLIG3
ZNF273,PAX3
ZNF273,PAX6
ZNF273,PBX1
ZNF273,PKNOX2
ZNF273,POU2F1
ZNF273,POU3F2
ZNF273,POU3F3
ZNF273,POU3F4
ZNF273,PPARA
ZNF273,PRDM6
ZNF273,RARA
ZNF273,RELA
ZNF273,RFX1
ZNF273,RFX2
ZNF273,RFX4
ZNF273,RFX5
ZNF273,RORA
ZNF273,RREB1
ZNF273,RUNX1
ZNF273,RUNX3
ZNF273,RXRA
ZNF273,RXRB
ZNF273,SALL2
ZNF273,SATB1
ZNF273,SMAD1
ZNF273,SOX10
ZNF273,SOX11
ZNF273,SOX13
ZNF273,SOX15
ZNF273,SOX2
ZNF273,SOX5
ZNF273,SOX6
ZNF273,SOX8
ZNF273,SOX9
ZNF273,SREBF1
ZNF273,SRF
ZNF273,STAT3
ZNF273,STAT5A
ZNF273,STAT5B
ZNF273,STAT6
ZNF273,TCF4
ZNF273,TCF7
ZNF273,TCF7L1
ZNF273,TEAD1
ZNF273,TEF
ZNF273,TFAP4
ZNF273,TFEB
ZNF273,THRA
ZNF273,THRB
ZNF273,TP53
ZNF273,VDR
ZNF273,YY1
ZNF273,ZBTB20
ZNF273,ZBTB38
ZNF273,ZBTB4
ZNF273,ZBTB46
ZNF273,ZBTB7B
ZNF273,ZBTB7C
ZNF273,ZFHX2
ZNF273,ZFP41
ZNF273,ZFP62
ZNF273,ZFPM1
ZNF273,ZIC1
ZNF273,ZIC2
ZNF273,ZIC3
ZNF273,ZIC4
ZNF273,ZIC5
ZNF273,ZNF114
ZNF273,ZNF135
ZNF273,ZNF184
ZNF273,ZNF195
ZNF273,ZNF213
ZNF273,ZNF22
ZNF273,ZNF287
ZNF273,ZNF311
ZNF273,ZNF324
ZNF273,ZNF329
ZNF273,ZNF334
ZNF273,ZNF341
ZNF273,ZNF408
ZNF273,ZNF445
ZNF273,ZNF470
ZNF273,ZNF516
ZNF273,ZNF521
ZNF273,ZNF524
ZNF273,ZNF536
ZNF273,ZNF557
ZNF273,ZNF568
ZNF273,ZNF579
ZNF273,ZNF580
ZNF273,ZNF581
ZNF273,ZNF606
ZNF273,ZNF621
ZNF273,ZNF629
ZNF273,ZNF662
ZNF273,ZNF687
ZNF273,ZNF696
ZNF273,ZNF709
ZNF273,ZNF71
ZNF273,ZNF710
ZNF273,ZSCAN1
ZNF273,ZSCAN18
ZNF275,ARNTL
ZNF275,ATF7
ZNF275,BACH2
ZNF275,BARX2
ZNF275,BCL6
ZNF275,BHLHE40
ZNF275,BHLHE41
ZNF275,CAMTA1
ZNF275,CEBPB
ZNF275,CEBPD
ZNF275,CREB3L2
ZNF275,CREB5
ZNF275,DBP
ZNF275,DEAF1
ZNF275,EBF1
ZNF275,EHF
ZNF275,ELK3
ZNF275,ERF
ZNF275,FIZ1
ZNF275,FOSL1
ZNF275,FOSL2
ZNF275,FOXC1
ZNF275,FOXH1
ZNF275,FOXJ1
ZNF275,FOXK1
ZNF275,FOXO3
ZNF275,FOXP1
ZNF275,GLI2
ZNF275,GLIS2
ZNF275,GLIS3
ZNF275,HEY1
ZNF275,HEY2
ZNF275,HIC2
ZNF275,HOXA2
ZNF275,HOXA3
ZNF275,HOXA4
ZNF275,HOXA5
ZNF275,HOXB2
ZNF275,HOXB3
ZNF275,HOXB4
ZNF275,HOXD3
ZNF275,HSF2
ZNF275,IRF7
ZNF275,IRF8
ZNF275,JDP2
ZNF275,JUN
ZNF275,JUND
ZNF275,KLF13
ZNF275,KLF15
ZNF275,KLF5
ZNF275,KLF7
ZNF275,LMX1A
ZNF275,LMX1B
ZNF275,MAF
ZNF275,MAFF
ZNF275,MAX
ZNF275,MECOM
ZNF275,MEF2D
ZNF275,MEIS1
ZNF275,MNT
ZNF275,MSX1
ZNF275,MSX2
ZNF275,MXI1
ZNF275,MYC
ZNF275,NFE2L2
ZNF275,NFIA
ZNF275,NFIB
ZNF275,NFIC
ZNF275,NR1D1
ZNF275,NR3C2
ZNF275,NR5A2
ZNF275,OLIG3
ZNF275,PAX6
ZNF275,PBX1
ZNF275,PEG3
ZNF275,POU2F1
ZNF275,POU3F3
ZNF275,POU3F4
ZNF275,PPARA
ZNF275,PRDM6
ZNF275,RARA
ZNF275,RARB
ZNF275,RARG
ZNF275,RFX1
ZNF275,RFX2
ZNF275,RFX4
ZNF275,RORA
ZNF275,RUNX1
ZNF275,RUNX3
ZNF275,RXRA
ZNF275,RXRB
ZNF275,SALL1
ZNF275,SMAD2
ZNF275,SOX1
ZNF275,SOX10
ZNF275,SOX13
ZNF275,SOX15
ZNF275,SOX2
ZNF275,SOX6
ZNF275,SOX8
ZNF275,SOX9
ZNF275,SP3
ZNF275,SRF
ZNF275,STAT3
ZNF275,STAT6
ZNF275,TCF12
ZNF275,TCF4
ZNF275,TCF7
ZNF275,TEAD1
ZNF275,TEF
ZNF275,THRA
ZNF275,TP53
ZNF275,VDR
ZNF275,YY1
ZNF275,ZBTB20
ZNF275,ZBTB38
ZNF275,ZBTB4
ZNF275,ZBTB46
ZNF275,ZBTB7A
ZNF275,ZBTB7B
ZNF275,ZBTB7C
ZNF275,ZEB1
ZNF275,ZFHX2
ZNF275,ZIC1
ZNF275,ZIC3
ZNF275,ZIC4
ZNF275,ZIC5
ZNF275,ZNF132
ZNF275,ZNF143
ZNF275,ZNF22
ZNF275,ZNF275
ZNF275,ZNF287
ZNF275,ZNF383
ZNF275,ZNF470
ZNF275,ZNF497
ZNF275,ZNF516
ZNF275,ZNF524
ZNF275,ZNF526
ZNF275,ZNF580
ZNF275,ZNF581
ZNF275,ZNF584
ZNF275,ZNF621
ZNF275,ZNF689
ZNF275,ZNF71
ZNF275,ZNF710
ZNF275,ZNF740
ZNF275,ZNF785
ZNF275,ZSCAN18
ZNF287,AEBP2
ZNF287,ARNTL
ZNF287,ATF7
ZNF287,BACH2
ZNF287,BCL6
ZNF287,BCLAF1
ZNF287,BHLHE40
ZNF287,BHLHE41
ZNF287,CAMTA1
ZNF287,CEBPB
ZNF287,CEBPD
ZNF287,CREB1
ZNF287,CREB5
ZNF287,CUX2
ZNF287,DBP
ZNF287,DEAF1
ZNF287,E2F6
ZNF287,EHF
ZNF287,ELK3
ZNF287,ESRRG
ZNF287,ETV6
ZNF287,FIZ1
ZNF287,FOS
ZNF287,FOSL1
ZNF287,FOXC1
ZNF287,FOXJ1
ZNF287,FOXK1
ZNF287,FOXN2
ZNF287,FOXO3
ZNF287,FOXP1
ZNF287,GLI2
ZNF287,GLI3
ZNF287,GLIS3
ZNF287,GZF1
ZNF287,HEY1
ZNF287,HEY2
ZNF287,HMBOX1
ZNF287,HOXA2
ZNF287,HOXA3
ZNF287,HOXA4
ZNF287,HOXA5
ZNF287,HOXB2
ZNF287,HOXB3
ZNF287,HOXB4
ZNF287,HOXD3
ZNF287,HSF2
ZNF287,ID1
ZNF287,IRF2
ZNF287,IRF7
ZNF287,IRF8
ZNF287,JDP2
ZNF287,JUNB
ZNF287,KLF13
ZNF287,KLF15
ZNF287,KLF4
ZNF287,KLF7
ZNF287,LMX1B
ZNF287,MAF
ZNF287,MAFF
ZNF287,MAX
ZNF287,MECOM
ZNF287,MEF2B
ZNF287,MEF2C
ZNF287,MEIS1
ZNF287,MEIS2
ZNF287,MLX
ZNF287,MNT
ZNF287,MSX1
ZNF287,MSX2
ZNF287,MXI1
ZNF287,MYC
ZNF287,MYCN
ZNF287,NFATC2
ZNF287,NFE2L2
ZNF287,NFIA
ZNF287,NFIB
ZNF287,NFIC
ZNF287,NFIL3
ZNF287,NFIX
ZNF287,NR2F1
ZNF287,NR2F2
ZNF287,NR3C2
ZNF287,NR4A2
ZNF287,NR5A2
ZNF287,OLIG2
ZNF287,OLIG3
ZNF287,PAX3
ZNF287,PBX1
ZNF287,PBX3
ZNF287,PKNOX2
ZNF287,POU3F2
ZNF287,POU3F3
ZNF287,POU3F4
ZNF287,PPARA
ZNF287,PPARG
ZNF287,PRDM6
ZNF287,RARA
ZNF287,RARB
ZNF287,RFX1
ZNF287,RFX2
ZNF287,RFX3
ZNF287,RFX4
ZNF287,RORA
ZNF287,RREB1
ZNF287,RUNX1
ZNF287,RUNX3
ZNF287,RXRA
ZNF287,RXRB
ZNF287,SALL1
ZNF287,SALL2
ZNF287,SMAD1
ZNF287,SMAD3
ZNF287,SOX10
ZNF287,SOX11
ZNF287,SOX12
ZNF287,SOX15
ZNF287,SOX2
ZNF287,SOX4
ZNF287,SOX5
ZNF287,SOX6
ZNF287,SOX9
ZNF287,SP3
ZNF287,SREBF1
ZNF287,SRF
ZNF287,STAT3
ZNF287,STAT5A
ZNF287,STAT5B
ZNF287,STAT6
ZNF287,TCF12
ZNF287,TCF4
ZNF287,TCF7
ZNF287,TCF7L1
ZNF287,TCF7L2
ZNF287,TEAD1
ZNF287,TGIF1
ZNF287,THRB
ZNF287,TP53
ZNF287,VDR
ZNF287,YY1
ZNF287,ZBTB20
ZNF287,ZBTB46
ZNF287,ZBTB7C
ZNF287,ZFHX2
ZNF287,ZFP14
ZNF287,ZFP41
ZNF287,ZIC1
ZNF287,ZIC3
ZNF287,ZIC4
ZNF287,ZIC5
ZNF287,ZNF135
ZNF287,ZNF143
ZNF287,ZNF174
ZNF287,ZNF184
ZNF287,ZNF2
ZNF287,ZNF213
ZNF287,ZNF22
ZNF287,ZNF275
ZNF287,ZNF287
ZNF287,ZNF311
ZNF287,ZNF334
ZNF287,ZNF383
ZNF287,ZNF408
ZNF287,ZNF470
ZNF287,ZNF514
ZNF287,ZNF516
ZNF287,ZNF521
ZNF287,ZNF524
ZNF287,ZNF536
ZNF287,ZNF579
ZNF287,ZNF606
ZNF287,ZNF621
ZNF287,ZNF629
ZNF287,ZNF664
ZNF287,ZNF682
ZNF287,ZNF689
ZNF287,ZNF696
ZNF287,ZNF71
ZNF287,ZNF710
ZNF287,ZNF713
ZNF287,ZNF785
ZNF287,ZNF823
ZNF287,ZNF84
ZNF287,ZNF90
ZNF287,ZSCAN1
ZNF287,ZSCAN16
ZNF287,ZSCAN2
ZNF302,AEBP2
ZNF302,ALX4
ZNF302,BCL6
ZNF302,BCLAF1
ZNF302,BHLHE40
ZNF302,BHLHE41
ZNF302,CAMTA1
ZNF302,CEBPB
ZNF302,CEBPD
ZNF302,CREB5
ZNF302,DBP
ZNF302,DEAF1
ZNF302,EHF
ZNF302,ERF
ZNF302,ESRRA
ZNF302,FOS
ZNF302,FOSL1
ZNF302,FOXH1
ZNF302,FOXN2
ZNF302,FOXO3
ZNF302,GLI2
ZNF302,GLIS2
ZNF302,GLIS3
ZNF302,HEY1
ZNF302,HIC2
ZNF302,HOXA2
ZNF302,HOXA3
ZNF302,HOXA4
ZNF302,HOXA5
ZNF302,HSF1
ZNF302,HSF2
ZNF302,ID1
ZNF302,IRF2
ZNF302,IRF3
ZNF302,IRF8
ZNF302,JDP2
ZNF302,KLF13
ZNF302,MAFF
ZNF302,MAFG
ZNF302,MECOM
ZNF302,MEF2A
ZNF302,MEF2B
ZNF302,MNT
ZNF302,MSX1
ZNF302,MSX2
ZNF302,MYCN
ZNF302,NFIA
ZNF302,NFIB
ZNF302,NFIC
ZNF302,NR1D1
ZNF302,OLIG3
ZNF302,PBX1
ZNF302,POU3F2
ZNF302,POU3F3
ZNF302,PPARA
ZNF302,PRDM6
ZNF302,RARG
ZNF302,RFX1
ZNF302,RFX3
ZNF302,RFX4
ZNF302,RORA
ZNF302,RREB1
ZNF302,RUNX3
ZNF302,RXRA
ZNF302,SALL1
ZNF302,SOX10
ZNF302,SOX13
ZNF302,SOX2
ZNF302,SOX5
ZNF302,SOX6
ZNF302,SOX8
ZNF302,SP2
ZNF302,SREBF1
ZNF302,SRF
ZNF302,STAT3
ZNF302,STAT6
ZNF302,TCF4
ZNF302,TCF7
ZNF302,TCF7L1
ZNF302,TCF7L2
ZNF302,TEAD1
ZNF302,TEF
ZNF302,TFEB
ZNF302,THRA
ZNF302,THRB
ZNF302,TP53
ZNF302,ZBTB20
ZNF302,ZBTB38
ZNF302,ZBTB4
ZNF302,ZBTB7B
ZNF302,ZBTB7C
ZNF302,ZFP41
ZNF302,ZFPM1
ZNF302,ZNF143
ZNF302,ZNF213
ZNF302,ZNF22
ZNF302,ZNF408
ZNF302,ZNF43
ZNF302,ZNF470
ZNF302,ZNF516
ZNF302,ZNF526
ZNF302,ZNF558
ZNF302,ZNF574
ZNF302,ZNF71
ZNF302,ZNF710
ZNF302,ZNF740
ZNF302,ZNF771
ZNF311,BACH2
ZNF311,BCL6
ZNF311,BCL6B
ZNF311,BCLAF1
ZNF311,BHLHE40
ZNF311,CAMTA1
ZNF311,CEBPD
ZNF311,DBP
ZNF311,E2F6
ZNF311,EBF1
ZNF311,EGR1
ZNF311,EHF
ZNF311,ELK3
ZNF311,ERF
ZNF311,ESRRA
ZNF311,ETV6
ZNF311,FOS
ZNF311,FOSL1
ZNF311,FOXN2
ZNF311,FOXO3
ZNF311,FOXP1
ZNF311,GLIS3
ZNF311,HEY2
ZNF311,HOXA2
ZNF311,HOXA3
ZNF311,HOXA4
ZNF311,HOXA5
ZNF311,HOXB2
ZNF311,HOXB3
ZNF311,HOXB4
ZNF311,HSF1
ZNF311,HSF2
ZNF311,ID1
ZNF311,IRF8
ZNF311,KLF12
ZNF311,KLF13
ZNF311,KLF15
ZNF311,KLF4
ZNF311,LMX1B
ZNF311,MAF
ZNF311,MAFG
ZNF311,MAX
ZNF311,MECOM
ZNF311,MEIS1
ZNF311,MEIS2
ZNF311,MGA
ZNF311,MLX
ZNF311,MNT
ZNF311,MSX1
ZNF311,MYC
ZNF311,MZF1
ZNF311,NFIA
ZNF311,NFIB
ZNF311,NFIL3
ZNF311,NFIX
ZNF311,NR2F1
ZNF311,NR2F2
ZNF311,NR4A2
ZNF311,NRL
ZNF311,OLIG3
ZNF311,PAX3
ZNF311,PBX1
ZNF311,PBX3
ZNF311,POU3F2
ZNF311,POU3F3
ZNF311,POU3F4
ZNF311,PPARA
ZNF311,PRDM6
ZNF311,RFX1
ZNF311,RFX2
ZNF311,RFX4
ZNF311,RORA
ZNF311,RREB1
ZNF311,RXRA
ZNF311,SALL2
ZNF311,SOX1
ZNF311,SOX10
ZNF311,SOX11
ZNF311,SOX13
ZNF311,SOX2
ZNF311,SOX5
ZNF311,SOX6
ZNF311,SOX8
ZNF311,SOX9
ZNF311,SP3
ZNF311,SPI1
ZNF311,STAT6
ZNF311,TCF12
ZNF311,TCF4
ZNF311,TCF7
ZNF311,TCF7L2
ZNF311,TEAD1
ZNF311,TFEB
ZNF311,TP53
ZNF311,YY1
ZNF311,ZBTB20
ZNF311,ZBTB7C
ZNF311,ZFP41
ZNF311,ZIC1
ZNF311,ZIC2
ZNF311,ZIC4
ZNF311,ZIC5
ZNF311,ZNF134
ZNF311,ZNF135
ZNF311,ZNF184
ZNF311,ZNF19
ZNF311,ZNF195
ZNF311,ZNF211
ZNF311,ZNF22
ZNF311,ZNF23
ZNF311,ZNF311
ZNF311,ZNF408
ZNF311,ZNF497
ZNF311,ZNF516
ZNF311,ZNF526
ZNF311,ZNF536
ZNF311,ZNF551
ZNF311,ZNF606
ZNF311,ZNF672
ZNF311,ZNF678
ZNF311,ZNF682
ZNF311,ZNF692
ZNF311,ZNF696
ZNF311,ZNF90
ZNF311,ZSCAN1
ZNF320,AEBP2
ZNF320,ALX3
ZNF320,ATF7
ZNF320,BACH2
ZNF320,BARX2
ZNF320,BBX
ZNF320,BCL6
ZNF320,BCL6B
ZNF320,BCLAF1
ZNF320,BHLHE40
ZNF320,BHLHE41
ZNF320,CAMTA1
ZNF320,CEBPD
ZNF320,CREB1
ZNF320,CREB5
ZNF320,CREM
ZNF320,CUX2
ZNF320,DBP
ZNF320,E2F1
ZNF320,E2F7
ZNF320,E2F8
ZNF320,EBF1
ZNF320,EGR1
ZNF320,EGR3
ZNF320,EHF
ZNF320,ELK3
ZNF320,ESRRG
ZNF320,ETS1
ZNF320,ETV5
ZNF320,ETV6
ZNF320,FIZ1
ZNF320,FOS
ZNF320,FOSL1
ZNF320,FOSL2
ZNF320,FOXC1
ZNF320,FOXH1
ZNF320,FOXJ1
ZNF320,FOXK1
ZNF320,FOXN2
ZNF320,FOXO3
ZNF320,FOXP1
ZNF320,GLI2
ZNF320,GLI3
ZNF320,GLIS3
ZNF320,HEY1
ZNF320,HEY2
ZNF320,HIC2
ZNF320,HINFP
ZNF320,HOXA2
ZNF320,HOXA3
ZNF320,HOXA4
ZNF320,HOXA5
ZNF320,HOXB2
ZNF320,HOXB3
ZNF320,HOXB4
ZNF320,HOXD3
ZNF320,HSF2
ZNF320,ID1
ZNF320,IRF2
ZNF320,IRF3
ZNF320,IRF8
ZNF320,IRX3
ZNF320,JDP2
ZNF320,JUN
ZNF320,KLF12
ZNF320,KLF13
ZNF320,KLF15
ZNF320,KLF4
ZNF320,KLF5
ZNF320,KLF7
ZNF320,LMX1A
ZNF320,MAF
ZNF320,MAFF
ZNF320,MAX
ZNF320,MECOM
ZNF320,MEF2B
ZNF320,MEF2C
ZNF320,MEF2D
ZNF320,MEIS1
ZNF320,MEIS2
ZNF320,MLX
ZNF320,MNT
ZNF320,MSX1
ZNF320,MSX2
ZNF320,MXI1
ZNF320,MYC
ZNF320,NFATC2
ZNF320,NFIA
ZNF320,NFIB
ZNF320,NFIC
ZNF320,NFIX
ZNF320,NR1D1
ZNF320,NR2F1
ZNF320,NR2F2
ZNF320,NR3C2
ZNF320,NR4A2
ZNF320,OLIG3
ZNF320,PAX3
ZNF320,PBX1
ZNF320,PBX3
ZNF320,PKNOX2
ZNF320,POU2F1
ZNF320,POU3F2
ZNF320,POU3F3
ZNF320,POU3F4
ZNF320,PPARA
ZNF320,PRDM6
ZNF320,RARA
ZNF320,RARB
ZNF320,RARG
ZNF320,RFX1
ZNF320,RFX2
ZNF320,RFX3
ZNF320,RFX4
ZNF320,RFX5
ZNF320,RORA
ZNF320,RREB1
ZNF320,RUNX1
ZNF320,RUNX3
ZNF320,RXRA
ZNF320,RXRB
ZNF320,SALL1
ZNF320,SALL2
ZNF320,SMAD1
ZNF320,SMAD2
ZNF320,SMAD3
ZNF320,SOX11
ZNF320,SOX13
ZNF320,SOX15
ZNF320,SOX2
ZNF320,SOX4
ZNF320,SOX5
ZNF320,SOX6
ZNF320,SOX8
ZNF320,SOX9
ZNF320,SP3
ZNF320,SPI1
ZNF320,SREBF1
ZNF320,STAT1
ZNF320,STAT3
ZNF320,STAT5A
ZNF320,STAT5B
ZNF320,STAT6
ZNF320,TCF12
ZNF320,TCF4
ZNF320,TCF7
ZNF320,TCF7L1
ZNF320,TCF7L2
ZNF320,TEAD1
ZNF320,TEF
ZNF320,TFE3
ZNF320,TFEB
ZNF320,TGIF1
ZNF320,THRA
ZNF320,THRB
ZNF320,TP53
ZNF320,VDR
ZNF320,YY1
ZNF320,ZBTB20
ZNF320,ZBTB38
ZNF320,ZBTB4
ZNF320,ZBTB46
ZNF320,ZBTB7A
ZNF320,ZBTB7B
ZNF320,ZBTB7C
ZNF320,ZFHX2
ZNF320,ZFP41
ZNF320,ZFP62
ZNF320,ZIC1
ZNF320,ZIC2
ZNF320,ZIC3
ZNF320,ZIC4
ZNF320,ZIC5
ZNF320,ZKSCAN3
ZNF320,ZNF135
ZNF320,ZNF174
ZNF320,ZNF184
ZNF320,ZNF213
ZNF320,ZNF22
ZNF320,ZNF236
ZNF320,ZNF287
ZNF320,ZNF311
ZNF320,ZNF329
ZNF320,ZNF341
ZNF320,ZNF358
ZNF320,ZNF408
ZNF320,ZNF470
ZNF320,ZNF497
ZNF320,ZNF516
ZNF320,ZNF521
ZNF320,ZNF524
ZNF320,ZNF536
ZNF320,ZNF57
ZNF320,ZNF574
ZNF320,ZNF579
ZNF320,ZNF580
ZNF320,ZNF581
ZNF320,ZNF606
ZNF320,ZNF621
ZNF320,ZNF687
ZNF320,ZNF696
ZNF320,ZNF71
ZNF320,ZNF710
ZNF320,ZNF740
ZNF320,ZNF771
ZNF320,ZNF8
ZNF320,ZSCAN1
ZNF320,ZSCAN12
ZNF320,ZSCAN18
ZNF324,ARID3A
ZNF324,ARNT2
ZNF324,ATF7
ZNF324,BACH2
ZNF324,BARX2
ZNF324,BBX
ZNF324,BCL6B
ZNF324,BCLAF1
ZNF324,BHLHE40
ZNF324,BHLHE41
ZNF324,CAMTA1
ZNF324,CEBPB
ZNF324,CEBPD
ZNF324,CEBPG
ZNF324,CREB1
ZNF324,CREB5
ZNF324,DBP
ZNF324,DEAF1
ZNF324,E2F3
ZNF324,EGR1
ZNF324,EGR3
ZNF324,EHF
ZNF324,ERF
ZNF324,ESRRA
ZNF324,ESRRG
ZNF324,ETV6
ZNF324,FIZ1
ZNF324,FOS
ZNF324,FOSL1
ZNF324,FOXC1
ZNF324,FOXH1
ZNF324,FOXJ1
ZNF324,FOXK1
ZNF324,FOXO1
ZNF324,FOXO3
ZNF324,FOXP1
ZNF324,GLI2
ZNF324,GLIS2
ZNF324,GLIS3
ZNF324,GMEB2
ZNF324,GZF1
ZNF324,HEY1
ZNF324,HEY2
ZNF324,HIC2
ZNF324,HMBOX1
ZNF324,HOXA2
ZNF324,HOXA3
ZNF324,HOXA4
ZNF324,HOXA5
ZNF324,HOXB2
ZNF324,HOXB3
ZNF324,HOXB4
ZNF324,HOXD3
ZNF324,HSF1
ZNF324,HSF2
ZNF324,ID1
ZNF324,IRF1
ZNF324,IRF2
ZNF324,IRF3
ZNF324,IRF8
ZNF324,IRX3
ZNF324,JDP2
ZNF324,JUNB
ZNF324,JUND
ZNF324,KLF12
ZNF324,KLF13
ZNF324,KLF15
ZNF324,KLF16
ZNF324,KLF4
ZNF324,KLF7
ZNF324,MAF
ZNF324,MAFF
ZNF324,MAX
ZNF324,MECOM
ZNF324,MEF2A
ZNF324,MEF2C
ZNF324,MEIS1
ZNF324,MEIS2
ZNF324,MNT
ZNF324,MSX1
ZNF324,MSX2
ZNF324,MXI1
ZNF324,MYC
ZNF324,MYCN
ZNF324,NFATC1
ZNF324,NFATC2
ZNF324,NFIA
ZNF324,NFIB
ZNF324,NFIC
ZNF324,NFIL3
ZNF324,NFKB2
ZNF324,NR1D1
ZNF324,NR2F1
ZNF324,NR3C2
ZNF324,NR5A2
ZNF324,OLIG3
ZNF324,PAX3
ZNF324,PAX6
ZNF324,PBX1
ZNF324,PBX3
ZNF324,PKNOX2
ZNF324,POU2F1
ZNF324,POU3F2
ZNF324,POU3F3
ZNF324,POU3F4
ZNF324,PPARA
ZNF324,PRDM6
ZNF324,RARA
ZNF324,RARG
ZNF324,RFX1
ZNF324,RFX2
ZNF324,RFX4
ZNF324,RFX5
ZNF324,RORA
ZNF324,RXRA
ZNF324,SMAD2
ZNF324,SMAD3
ZNF324,SOX1
ZNF324,SOX10
ZNF324,SOX11
ZNF324,SOX12
ZNF324,SOX13
ZNF324,SOX2
ZNF324,SOX5
ZNF324,SOX6
ZNF324,SOX8
ZNF324,SOX9
ZNF324,SREBF1
ZNF324,SRF
ZNF324,STAT3
ZNF324,STAT5A
ZNF324,STAT5B
ZNF324,STAT6
ZNF324,TCF12
ZNF324,TCF4
ZNF324,TCF7
ZNF324,TCF7L1
ZNF324,TCF7L2
ZNF324,TEAD1
ZNF324,TEAD3
ZNF324,TEF
ZNF324,TFAP4
ZNF324,TFEB
ZNF324,THRA
ZNF324,THRB
ZNF324,TP53
ZNF324,VDR
ZNF324,YY1
ZNF324,ZBTB20
ZNF324,ZBTB38
ZNF324,ZBTB4
ZNF324,ZBTB46
ZNF324,ZBTB7A
ZNF324,ZBTB7B
ZNF324,ZBTB7C
ZNF324,ZEB1
ZNF324,ZFHX2
ZNF324,ZFP1
ZNF324,ZFP41
ZNF324,ZFPM1
ZNF324,ZIC1
ZNF324,ZIC2
ZNF324,ZIC4
ZNF324,ZIC5
ZNF324,ZNF114
ZNF324,ZNF135
ZNF324,ZNF143
ZNF324,ZNF184
ZNF324,ZNF213
ZNF324,ZNF22
ZNF324,ZNF251
ZNF324,ZNF287
ZNF324,ZNF329
ZNF324,ZNF383
ZNF324,ZNF408
ZNF324,ZNF433
ZNF324,ZNF516
ZNF324,ZNF524
ZNF324,ZNF526
ZNF324,ZNF536
ZNF324,ZNF574
ZNF324,ZNF579
ZNF324,ZNF585A
ZNF324,ZNF619
ZNF324,ZNF621
ZNF324,ZNF626
ZNF324,ZNF629
ZNF324,ZNF658
ZNF324,ZNF687
ZNF324,ZNF689
ZNF324,ZNF710
ZNF324,ZNF740
ZNF324,ZNF771
ZNF324,ZNF785
ZNF324,ZNF8
ZNF324,ZNF91
ZNF324,ZSCAN1
ZNF324,ZSCAN18
ZNF329,AEBP2
ZNF329,ATF7
ZNF329,BACH2
ZNF329,BARX2
ZNF329,BCL6
ZNF329,BCL6B
ZNF329,BCLAF1
ZNF329,BHLHE40
ZNF329,BHLHE41
ZNF329,CAMTA1
ZNF329,CEBPB
ZNF329,CEBPD
ZNF329,CREB1
ZNF329,CREB3
ZNF329,CREB5
ZNF329,CUX2
ZNF329,DBP
ZNF329,DEAF1
ZNF329,E2F7
ZNF329,E4F1
ZNF329,EHF
ZNF329,ESRRA
ZNF329,ESRRG
ZNF329,ETV6
ZNF329,FIZ1
ZNF329,FOS
ZNF329,FOSL1
ZNF329,FOXC1
ZNF329,FOXH1
ZNF329,FOXJ2
ZNF329,FOXK1
ZNF329,FOXN2
ZNF329,FOXO3
ZNF329,FOXP1
ZNF329,GLI2
ZNF329,GLI3
ZNF329,GLIS2
ZNF329,GLIS3
ZNF329,GMEB2
ZNF329,GZF1
ZNF329,HEY1
ZNF329,HEY2
ZNF329,HIC2
ZNF329,HOXA2
ZNF329,HOXA3
ZNF329,HOXA4
ZNF329,HOXA5
ZNF329,HOXB2
ZNF329,HOXB3
ZNF329,HOXB4
ZNF329,HOXD3
ZNF329,HSF1
ZNF329,HSF2
ZNF329,ID1
ZNF329,IRF2
ZNF329,IRF7
ZNF329,IRF8
ZNF329,IRX3
ZNF329,JDP2
ZNF329,KLF13
ZNF329,KLF5
ZNF329,KLF7
ZNF329,LMX1A
ZNF329,LMX1B
ZNF329,MAF
ZNF329,MAFF
ZNF329,MECOM
ZNF329,MEIS1
ZNF329,MLX
ZNF329,MNT
ZNF329,MSX1
ZNF329,MSX2
ZNF329,MXI1
ZNF329,MZF1
ZNF329,NFATC1
ZNF329,NFATC2
ZNF329,NFIA
ZNF329,NFIB
ZNF329,NFIC
ZNF329,NR1D1
ZNF329,NR2F1
ZNF329,NR2F2
ZNF329,NR3C2
ZNF329,OLIG3
ZNF329,PAX3
ZNF329,PAX6
ZNF329,PBX1
ZNF329,PBX3
ZNF329,PKNOX2
ZNF329,POU3F2
ZNF329,POU3F3
ZNF329,POU3F4
ZNF329,PPARG
ZNF329,PRDM6
ZNF329,RARA
ZNF329,RARB
ZNF329,RFX1
ZNF329,RFX2
ZNF329,RFX3
ZNF329,RFX4
ZNF329,RFX5
ZNF329,RORA
ZNF329,RREB1
ZNF329,RUNX3
ZNF329,RXRA
ZNF329,RXRB
ZNF329,SALL1
ZNF329,SALL2
ZNF329,SMAD1
ZNF329,SOX10
ZNF329,SOX11
ZNF329,SOX13
ZNF329,SOX2
ZNF329,SOX4
ZNF329,SOX5
ZNF329,SOX6
ZNF329,SOX8
